LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
CLE,14,100518,48.16,48.16,103869,49.77,49.77,107219,51.37,51.37,110569,52.98,52.98,113920,54.59,54.59,117270,56.19,56.19,120620,57.80,57.80,123971,59.40,59.40,127321,61.01,61.01,130671,62.61,62.61
CLE,15,118239,56.66,56.66,122180,58.54,58.54,126121,60.43,60.43,130063,62.32,62.32,134004,64.21,64.21,137945,66.10,66.10,141887,67.99,67.99,145828,69.87,69.87,149769,71.76,71.76,153711,73.65,73.65
COL,1,20858,9.99,14.99,21555,10.33,15.50,22249,10.66,15.99,22939,10.99,16.49,23632,11.32,16.98,24040,11.52,17.28,24725,11.85,17.78,25417,12.18,18.27,25444,12.19,18.29,26090,12.50,18.75
COL,2,23452,11.24,16.86,24010,11.50,17.25,24785,11.88,17.82,25444,12.19,18.29,25730,12.33,18.50,26486,12.69,19.04,27243,13.05,19.58,28000,13.42,20.13,28757,13.78,20.67,29514,14.14,21.21
COL,3,25588,12.26,18.39,26441,12.67,19.01,27294,13.08,19.62,28147,13.49,20.24,28999,13.90,20.85,29852,14.30,21.45,30705,14.71,22.07,31558,15.12,22.68,32411,15.53,23.30,33264,15.94,23.91
COL,4,28725,13.76,20.64,29682,14.22,21.33,30640,14.68,22.02,31597,15.14,22.71,32554,15.60,23.40,33511,16.06,24.09,34468,16.52,24.78,35426,16.97,25.46,36383,17.43,26.15,37340,17.89,26.84
COL,5,32138,15.40,23.10,33209,15.91,23.87,34280,16.43,24.65,35351,16.94,25.41,36422,17.45,26.18,37492,17.96,26.94,38563,18.48,27.72,39634,18.99,28.49,40705,19.50,29.25,41776,20.02,30.03
COL,6,35824,17.17,25.76,37018,17.74,26.61,38212,18.31,27.47,39406,18.88,28.32,40599,19.45,29.18,41793,20.03,30.05,42987,20.60,30.90,44181,21.17,31.76,45375,21.74,32.61,46569,22.31,33.47
COL,7,39810,19.08,28.62,41137,19.71,29.57,42465,20.35,30.53,43792,20.98,31.47,45119,21.62,32.43,46447,22.26,33.39,47774,22.89,34.34,49102,23.53,35.30,50429,24.16,36.24,51757,24.80,37.20
COL,8,44088,21.13,31.70,45558,21.83,32.75,47027,22.53,33.80,48496,23.24,34.86,49965,23.94,35.91,51434,24.64,36.96,52904,25.35,38.03,54373,26.05,38.54,55842,26.76,38.54,57311,27.46,38.54
COL,9,48695,23.33,35.00,50318,24.11,36.17,51941,24.89,37.34,53563,25.67,38.51,55186,26.44,38.54,56809,27.22,38.54,58431,28.00,38.54,60054,28.78,38.54,61677,29.55,38.54,63299,30.33,38.54
COL,10,53625,25.69,38.54,55413,26.55,38.54,57201,27.41,38.54,58989,28.26,38.54,60777,29.12,38.54,62565,29.98,38.54,64352,30.83,38.54,66140,31.69,38.54,67928,32.55,38.54,69716,33.40,38.54
COL,11,58916,28.23,38.54,60880,29.17,38.54,62843,30.11,38.54,64807,31.05,38.54,66771,31.99,38.54,68734,32.93,38.54,70698,33.88,38.54,72661,34.82,38.54,74625,35.76,38.54,76589,36.70,38.54
COL,12,70617,33.84,38.54,72971,34.96,38.54,75325,36.09,38.54,77678,37.22,38.54,80032,38.35,38.54,82386,39.48,39.48,84739,40.60,40.60,87093,41.73,41.73,89447,42.86,42.86,91801,43.99,43.99
COL,13,83973,40.24,40.24,86772,41.58,41.58,89571,42.92,42.92,92370,44.26,44.26,95169,45.60,45.60,97968,46.94,46.94,100767,48.28,48.28,103566,49.62,49.62,106365,50.97,50.97,109164,52.31,52.31
COL,14,99231,47.55,47.55,102538,49.13,49.13,105846,50.72,50.72,109153,52.30,52.30,112461,53.89,53.89,115768,55.47,55.47,119076,57.06,57.06,122383,58.64,58.64,125690,60.23,60.23,128998,61.81,61.81
COL,15,116724,55.93,55.93,120615,57.79,57.79,124506,59.66,59.66,128397,61.52,61.52,132288,63.39,63.39,136179,65.25,65.25,140069,67.11,67.11,143960,68.98,68.98,147851,70.84,70.84,151742,72.71,72.71
DAY,1,20694,9.92,14.88,21386,10.25,15.38,22074,10.58,15.87,22759,10.91,16.37,23447,11.23,16.85,23851,11.43,17.15,24531,11.75,17.63,25217,12.08,18.12,25244,12.10,18.15,25885,12.40,18.60
DAY,2,23268,11.15,16.73,23821,11.41,17.12,24591,11.78,17.67,25244,12.10,18.15,25527,12.23,18.35,26278,12.59,18.89,27029,12.95,19.43,27780,13.31,19.97,28531,13.67,20.51,29282,14.03,21.05
DAY,3,25387,12.16,18.24,26233,12.57,18.86,27079,12.98,19.47,27925,13.38,20.07,28772,13.79,20.69,29618,14.19,21.29,30464,14.60,21.90,31310,15.00,22.50,32157,15.41,23.12,33003,15.81,23.72
DAY,4,28500,13.66,20.49,29449,14.11,21.17,30399,14.57,21.86,31349,15.02,22.53,32298,15.48,23.22,33248,15.93,23.90,34198,16.39,24.59,35147,16.84,25.26,36097,17.30,25.95,37047,17.75,26.63
DAY,5,31886,15.28,22.92,32948,15.79,23.69,34011,16.30,24.45,35073,16.81,25.22,36136,17.31,25.97,37198,17.82,26.73,38260,18.33,27.50,39323,18.84,28.26,40385,19.35,29.03,41448,19.86,29.79
DAY,6,35543,17.03,25.55,36727,17.60,26.40,37912,18.17,27.26,39096,18.73,28.10,40281,19.30,28.95,41465,19.87,29.81,42650,20.44,30.66,43834,21.00,31.50,45019,21.57,32.36,46203,22.14,33.21
DAY,7,39497,18.93,28.40,40814,19.56,29.34,42131,20.19,30.29,43448,20.82,31.23,44765,21.45,32.18,46082,22.08,33.12,47399,22.71,34.07,48716,23.34,35.01,50033,23.97,35.96,51350,24.60,36.90
DAY,8,43742,20.96,31.44,45200,21.66,32.49,46658,22.36,33.54,48115,23.05,34.58,49573,23.75,35.63,51031,24.45,36.68,52488,25.15,37.73,53946,25.85,38.24,55403,26.55,38.24,56861,27.25,38.24
DAY,9,48313,23.15,34.73,49923,23.92,35.88,51533,24.69,37.04,53143,25.46,38.19,54753,26.24,38.24,56362,27.01,38.24,57972,27.78,38.24,59582,28.55,38.24,61192,29.32,38.24,62802,30.09,38.24
DAY,10,53204,25.49,38.24,54978,26.34,38.24,56752,27.19,38.24,58526,28.04,38.24,60300,28.89,38.24,62073,29.74,38.24,63847,30.59,38.24,65621,31.44,38.24,67395,32.29,38.24,69169,33.14,38.24
DAY,11,58454,28.01,38.24,60402,28.94,38.24,62350,29.88,38.24,64298,30.81,38.24,66246,31.74,38.24,68195,32.68,38.24,70143,33.61,38.24,72091,34.54,38.24,74039,35.48,38.24,75987,36.41,38.24
DAY,12,70062,33.57,38.24,72398,34.69,38.24,74733,35.81,38.24,77068,36.93,38.24,79404,38.05,38.24,81739,39.17,39.17,84074,40.28,40.28,86409,41.40,41.40,88745,42.52,42.52,91080,43.64,43.64
DAY,13,83314,39.92,39.92,86091,41.25,41.25,88868,42.58,42.58,91645,43.91,43.91,94422,45.24,45.24,97199,46.57,46.57,99976,47.90,47.90,102753,49.23,49.23,105530,50.57,50.57,108307,51.90,51.90
DAY,14,98452,47.17,47.17,101733,48.75,48.75,105015,50.32,50.32,108296,51.89,51.89,111578,53.46,53.46,114859,55.04,55.04,118141,56.61,56.61,121422,58.18,58.18,124703,59.75,59.75,127985,61.32,61.32
DAY,15,115808,55.49,55.49,119668,57.34,57.34,123528,59.19,59.19,127389,61.04,61.04,131249,62.89,62.89,135109,64.74,64.74,138970,66.59,66.59,142830,68.44,68.44,146690,70.29,70.29,150551,72.14,72.14
DCB,1,22115,10.60,15.90,22854,10.95,16.43,23589,11.30,16.95,24321,11.65,17.48,25056,12.01,18.02,25489,12.21,18.32,26215,12.56,18.84,26948,12.91,19.37,26977,12.93,19.40,27663,13.25,19.88
DCB,2,24865,11.91,17.87,25456,12.20,18.30,26279,12.59,18.89,26977,12.93,19.40,27280,13.07,19.61,28082,13.46,20.19,28885,13.84,20.76,29687,14.22,21.33,30490,14.61,21.92,31292,14.99,22.49
DCB,3,27130,13.00,19.50,28034,13.43,20.15,28938,13.87,20.81,29843,14.30,21.45,30747,14.73,22.10,31651,15.17,22.76,32556,15.60,23.40,33460,16.03,24.05,34364,16.47,24.71,35269,16.90,25.35
DCB,4,30456,14.59,21.89,31471,15.08,22.62,32486,15.57,23.36,33501,16.05,24.08,34516,16.54,24.81,35531,17.02,25.53,36546,17.51,26.27,37560,18.00,27.00,38575,18.48,27.72,39590,18.97,28.46
DCB,5,34075,16.33,24.50,35210,16.87,25.31,36346,17.42,26.13,37481,17.96,26.94,38616,18.50,27.75,39752,19.05,28.58,40887,19.59,29.39,42022,20.14,30.21,43158,20.68,31.02,44293,21.22,31.83
DCB,6,37983,18.20,27.30,39249,18.81,28.22,40514,19.41,29.12,41780,20.02,30.03,43046,20.63,30.95,44312,21.23,31.85,45578,21.84,32.76,46843,22.45,33.68,48109,23.05,34.58,49375,23.66,35.49
DCB,7,42209,20.22,30.33,43616,20.90,31.35,45024,21.57,32.36,46431,22.25,33.38,47838,22.92,34.38,49246,23.60,35.40,50653,24.27,36.41,52061,24.95,37.43,53468,25.62,38.43,54875,26.29,39.44
DCB,8,46745,22.40,33.60,48303,23.14,34.71,49861,23.89,35.84,51418,24.64,36.96,52976,25.38,38.07,54534,26.13,39.20,56092,26.88,40.32,57649,27.62,40.86,59207,28.37,40.86,60765,29.12,40.86
DCB,9,51630,24.74,37.11,53350,25.56,38.34,55070,26.39,39.59,56791,27.21,40.82,58511,28.04,40.86,60232,28.86,40.86,61952,29.68,40.86,63673,30.51,40.86,65393,31.33,40.86,67114,32.16,40.86
DCB,10,56857,27.24,40.86,58752,28.15,40.86,60648,29.06,40.86,62544,29.97,40.86,64439,30.88,40.86,66335,31.78,40.86,68230,32.69,40.86,70126,33.60,40.86,72022,34.51,40.86,73917,35.42,40.86
DCB,11,62467,29.93,40.86,64548,30.93,40.86,66630,31.93,40.86,68712,32.92,40.86,70794,33.92,40.86,72876,34.92,40.86,74958,35.92,40.86,77040,36.91,40.86,79122,37.91,40.86,81204,38.91,40.86
DCB,12,74872,35.88,40.86,77368,37.07,40.86,79864,38.27,40.86,82359,39.46,40.86,84855,40.66,40.86,87350,41.85,41.85,89846,43.05,43.05,92341,44.25,44.25,94837,45.44,45.44,97333,46.64,46.64
DCB,13,89033,42.66,42.66,92001,44.08,44.08,94969,45.51,45.51,97936,46.93,46.93,100904,48.35,48.35,103872,49.77,49.77,106839,51.19,51.19,109807,52.61,52.61,112774,54.04,54.04,115742,55.46,55.46
DCB,14,105211,50.41,50.41,108717,52.09,52.09,112224,53.77,53.77,115731,55.45,55.45,119238,57.13,57.13,122744,58.81,58.81,126251,60.49,60.49,129758,62.17,62.17,133264,63.85,63.85,136771,65.53,65.53
DCB,15,123758,59.30,59.30,127883,61.28,61.28,132009,63.25,63.25,136134,65.23,65.23,140259,67.21,67.21,144385,69.18,69.18,148510,71.16,71.16,152635,73.14,73.14,155500,74.51,74.51,155500,74.51,74.51
DEN,1,21812,10.45,15.68,22541,10.80,16.20,23267,11.15,16.73,23988,11.49,17.24,24714,11.84,17.76,25140,12.05,18.08,25857,12.39,18.59,26579,12.74,19.11,26608,12.75,19.13,27284,13.07,19.61
DEN,2,24525,11.75,17.63,25108,12.03,18.05,25919,12.42,18.63,26608,12.75,19.13,26907,12.89,19.34,27698,13.27,19.91,28490,13.65,20.48,29281,14.03,21.05,30073,14.41,21.62,30864,14.79,22.19
DEN,3,26758,12.82,19.23,27650,13.25,19.88,28542,13.68,20.52,29434,14.10,21.15,30326,14.53,21.80,31218,14.96,22.44,32110,15.39,23.09,33002,15.81,23.72,33894,16.24,24.36,34786,16.67,25.01
DEN,4,30039,14.39,21.59,31040,14.87,22.31,32041,15.35,23.03,33042,15.83,23.75,34043,16.31,24.47,35044,16.79,25.19,36045,17.27,25.91,37046,17.75,26.63,38047,18.23,27.35,39048,18.71,28.07
DEN,5,33608,16.10,24.15,34728,16.64,24.96,35848,17.18,25.77,36968,17.71,26.57,38088,18.25,27.38,39208,18.79,28.19,40327,19.32,28.98,41447,19.86,29.79,42567,20.40,30.60,43687,20.93,31.40
DEN,6,37463,17.95,26.93,38711,18.55,27.83,39960,19.15,28.73,41208,19.75,29.63,42457,20.34,30.51,43705,20.94,31.41,44954,21.54,32.31,46202,22.14,33.21,47451,22.74,34.11,48699,23.33,35.00
DEN,7,41631,19.95,29.93,43019,20.61,30.92,44407,21.28,31.92,45796,21.94,32.91,47184,22.61,33.92,48572,23.27,34.91,49960,23.94,35.91,51348,24.60,36.90,52736,25.27,37.91,54124,25.93,38.90
DEN,8,46106,22.09,33.14,47642,22.83,34.25,49178,23.56,35.34,50715,24.30,36.45,52251,25.04,37.56,53788,25.77,38.66,55324,26.51,39.77,56860,27.24,40.31,58397,27.98,40.31,59933,28.72,40.31
DEN,9,50923,24.40,36.60,52620,25.21,37.82,54317,26.03,39.05,56014,26.84,40.26,57711,27.65,40.31,59407,28.47,40.31,61104,29.28,40.31,62801,30.09,40.31,64498,30.90,40.31,66195,31.72,40.31
DEN,10,56079,26.87,40.31,57948,27.77,40.31,59818,28.66,40.31,61688,29.56,40.31,63557,30.45,40.31,65427,31.35,40.31,67297,32.25,40.31,69166,33.14,40.31,71036,34.04,40.31,72906,34.93,40.31
DEN,11,61612,29.52,40.31,63665,30.51,40.31,65719,31.49,40.31,67772,32.47,40.31,69825,33.46,40.31,71879,34.44,40.31,73932,35.43,40.31,75986,36.41,40.31,78039,37.39,40.31,80093,38.38,40.31
DEN,12,73848,35.38,40.31,76309,36.56,40.31,78771,37.74,40.31,81232,38.92,40.31,83693,40.10,40.31,86155,41.28,41.28,88616,42.46,42.46,91078,43.64,43.64,93539,44.82,44.82,96001,46.00,46.00
DEN,13,87815,42.08,42.08,90742,43.48,43.48,93669,44.88,44.88,96596,46.28,46.28,99523,47.69,47.69,102450,49.09,49.09,105377,50.49,50.49,108304,51.89,51.89,111231,53.30,53.30,114158,54.70,54.70
DEN,14,103771,49.72,49.72,107230,51.38,51.38,110688,53.04,53.04,114147,54.69,54.69,117606,56.35,56.35,121064,58.01,58.01,124523,59.67,59.67,127982,61.32,61.32,131441,62.98,62.98,134899,64.64,64.64
DEN,15,122064,58.49,58.49,126133,60.44,60.44,130202,62.39,62.39,134271,64.34,64.34,138340,66.29,66.29,142409,68.24,68.24,146478,70.19,70.19,150546,72.14,72.14,154615,74.08,74.08,155500,74.51,74.51
DET,1,22092,10.59,15.89,22830,10.94,16.41,23565,11.29,16.94,24296,11.64,17.46,25030,11.99,17.99,25462,12.20,18.30,26188,12.55,18.83,26920,12.90,19.35,26949,12.91,19.37,27634,13.24,19.86
DET,2,24839,11.90,17.85,25430,12.18,18.27,26251,12.58,18.87,26949,12.91,19.37,27251,13.06,19.59,28053,13.44,20.16,28855,13.83,20.75,29656,14.21,21.32,30458,14.59,21.89,31260,14.98,22.47
DET,3,27101,12.99,19.49,28005,13.42,20.13,28908,13.85,20.78,29811,14.28,21.42,30715,14.72,22.08,31618,15.15,22.73,32522,15.58,23.37,33425,16.02,24.03,34328,16.45,24.68,35232,16.88,25.32
DET,4,30424,14.58,21.87,31438,15.06,22.59,32452,15.55,23.33,33466,16.04,24.06,34480,16.52,24.78,35493,17.01,25.52,36507,17.49,26.24,37521,17.98,26.97,38535,18.46,27.69,39549,18.95,28.43
DET,5,34039,16.31,24.47,35173,16.85,25.28,36307,17.40,26.10,37442,17.94,26.91,38576,18.48,27.72,39710,19.03,28.55,40844,19.57,29.36,41978,20.11,30.17,43113,20.66,30.99,44247,21.20,31.80
DET,6,37943,18.18,27.27,39207,18.79,28.19,40472,19.39,29.09,41736,20.00,30.00,43001,20.60,30.90,44265,21.21,31.82,45530,21.82,32.73,46794,22.42,33.63,48059,23.03,34.55,49323,23.63,35.45
DET,7,42165,20.20,30.30,43570,20.88,31.32,44976,21.55,32.33,46382,22.22,33.33,47788,22.90,34.35,49194,23.57,35.36,50600,24.25,36.38,52006,24.92,37.38,53412,25.59,38.39,54818,26.27,39.41
DET,8,46696,22.37,33.56,48252,23.12,34.68,49808,23.87,35.81,51365,24.61,36.92,52921,25.36,38.04,54477,26.10,39.15,56033,26.85,40.28,57589,27.59,40.82,59145,28.34,40.82,60701,29.09,40.82
DET,9,51576,24.71,37.07,53294,25.54,38.31,55013,26.36,39.54,56731,27.18,40.77,58450,28.01,40.82,60169,28.83,40.82,61887,29.65,40.82,63606,30.48,40.82,65325,31.30,40.82,67043,32.12,40.82
DET,10,56797,27.21,40.82,58691,28.12,40.82,60584,29.03,40.82,62478,29.94,40.82,64372,30.84,40.82,66265,31.75,40.82,68159,32.66,40.82,70053,33.57,40.82,71946,34.47,40.82,73840,35.38,40.82
DET,11,62401,29.90,40.82,64481,30.90,40.82,66561,31.89,40.82,68640,32.89,40.82,70720,33.89,40.82,72800,34.88,40.82,74880,35.88,40.82,76959,36.88,40.82,79039,37.87,40.82,81119,38.87,40.82
DET,12,74794,35.84,40.82,77287,37.03,40.82,79780,38.23,40.82,82273,39.42,40.82,84766,40.62,40.82,87259,41.81,41.81,89752,43.01,43.01,92245,44.20,44.20,94738,45.39,45.39,97231,46.59,46.59
DET,13,88940,42.62,42.62,91905,44.04,44.04,94869,45.46,45.46,97834,46.88,46.88,100798,48.30,48.30,103763,49.72,49.72,106727,51.14,51.14,109692,52.56,52.56,112656,53.98,53.98,115621,55.40,55.40
DET,14,105101,50.36,50.36,108604,52.04,52.04,112107,53.72,53.72,115610,55.40,55.40,119113,57.07,57.07,122616,58.75,58.75,126119,60.43,60.43,129622,62.11,62.11,133125,63.79,63.79,136628,65.47,65.47
DET,15,123628,59.24,59.24,127749,61.21,61.21,131870,63.19,63.19,135991,65.16,65.16,140113,67.14,67.14,144234,69.11,69.11,148355,71.09,71.09,152476,73.06,73.06,155500,74.51,74.51,155500,74.51,74.51
DFW,1,21483,10.29,15.44,22201,10.64,15.96,22915,10.98,16.47,23626,11.32,16.98,24340,11.66,17.49,24760,11.86,17.79,25466,12.20,18.30,26178,12.54,18.81,26206,12.56,18.84,26872,12.88,19.32
DFW,2,24155,11.57,17.36,24729,11.85,17.78,25528,12.23,18.35,26206,12.56,18.84,26500,12.70,19.05,27280,13.07,19.61,28059,13.44,20.16,28839,13.82,20.73,29618,14.19,21.29,30398,14.57,21.86
DFW,3,26354,12.63,18.95,27233,13.05,19.58,28111,13.47,20.21,28990,13.89,20.84,29868,14.31,21.47,30747,14.73,22.10,31625,15.15,22.73,32504,15.57,23.36,33382,16.00,24.00,34261,16.42,24.63
DFW,4,29586,14.18,21.27,30572,14.65,21.98,31558,15.12,22.68,32543,15.59,23.39,33529,16.07,24.11,34515,16.54,24.81,35501,17.01,25.52,36487,17.48,26.22,37473,17.96,26.94,38459,18.43,27.65
DFW,5,33101,15.86,23.79,34204,16.39,24.59,35307,16.92,25.38,36410,17.45,26.18,37513,17.97,26.96,38616,18.50,27.75,39719,19.03,28.55,40821,19.56,29.34,41924,20.09,30.14,43027,20.62,30.93
DFW,6,36897,17.68,26.52,38127,18.27,27.41,39357,18.86,28.29,40586,19.45,29.18,41816,20.04,30.06,43045,20.63,30.95,44275,21.21,31.82,45505,21.80,32.70,46734,22.39,33.59,47964,22.98,34.47
DFW,7,41002,19.65,29.48,42370,20.30,30.45,43737,20.96,31.44,45104,21.61,32.42,46471,22.27,33.41,47838,22.92,34.38,49206,23.58,35.37,50573,24.23,36.35,51940,24.89,37.34,53307,25.54,38.31
DFW,8,45409,21.76,32.64,46923,22.48,33.72,48436,23.21,34.82,49949,23.93,35.90,51462,24.66,36.99,52975,25.38,38.07,54489,26.11,39.17,56002,26.83,39.69,57515,27.56,39.69,59028,28.28,39.69
DFW,9,50154,24.03,36.05,51825,24.83,37.25,53497,25.63,38.45,55168,26.43,39.65,56839,27.23,39.69,58510,28.04,39.69,60182,28.84,39.69,61853,29.64,39.69,63524,30.44,39.69,65196,31.24,39.69
DFW,10,55232,26.46,39.69,57073,27.35,39.69,58915,28.23,39.69,60756,29.11,39.69,62598,29.99,39.69,64439,30.88,39.69,66280,31.76,39.69,68122,32.64,39.69,69963,33.52,39.69,71805,34.41,39.69
DFW,11,60681,29.08,39.69,62704,30.05,39.69,64726,31.01,39.69,66749,31.98,39.69,68771,32.95,39.69,70793,33.92,39.69,72816,34.89,39.69,74838,35.86,39.69,76861,36.83,39.69,78883,37.80,39.69
DFW,12,72733,34.85,39.69,75157,36.01,39.69,77581,37.17,39.69,80005,38.33,39.69,82430,39.50,39.69,84854,40.66,40.66,87278,41.82,41.82,89702,42.98,42.98,92127,44.14,44.14,94551,45.30,45.30
DFW,13,86489,41.44,41.44,89372,42.82,42.82,92255,44.20,44.20,95137,45.59,45.59,98020,46.97,46.97,100903,48.35,48.35,103786,49.73,49.73,106669,51.11,51.11,109551,52.49,52.49,112434,53.87,53.87
DFW,14,102204,48.97,48.97,105610,50.60,50.60,109017,52.24,52.24,112423,53.87,53.87,115830,55.50,55.50,119236,57.13,57.13,122643,58.77,58.77,126049,60.40,60.40,129456,62.03,62.03,132862,63.66,63.66
DFW,15,120221,57.60,57.60,124229,59.53,59.53,128236,61.45,61.45,132243,63.37,63.37,136251,65.29,65.29,140258,67.21,67.21,144266,69.13,69.13,148273,71.05,71.05,152281,72.97,72.97,155500,74.51,74.51
GS,1,17803,8.53,12.80,18398,8.82,13.23,18990,9.10,13.65,19579,9.38,14.07,20171,9.67,14.51,20519,9.83,14.75,21104,10.11,15.17,21694,10.39,15.59,21717,10.41,15.62,22269,10.67,16.01
GS,2,20017,9.59,14.39,20493,9.82,14.73,21155,10.14,15.21,21717,10.41,15.62,21961,10.52,15.78,22607,10.83,16.25,23253,11.14,16.71,23899,11.45,17.18,24545,11.76,17.64,25191,12.07,18.11
GS,3,21840,10.46,15.69,22568,10.81,16.22,23296,11.16,16.74,24024,11.51,17.27,24752,11.86,17.79,25480,12.21,18.32,26208,12.56,18.84,26936,12.91,19.37,27664,13.26,19.89,28392,13.60,20.40
GS,4,24518,11.75,17.63,25335,12.14,18.21,26152,12.53,18.80,26969,12.92,19.38,27786,13.31,19.97,28603,13.71,20.57,29420,14.10,21.15,30237,14.49,21.74,31054,14.88,22.32,31871,15.27,22.91
GS,5,27431,13.14,19.71,28345,13.58,20.37,29259,14.02,21.03,30173,14.46,21.69,31087,14.90,22.35,32001,15.33,23.00,32915,15.77,23.66,33829,16.21,24.32,34743,16.65,24.98,35657,17.09,25.64
GS,6,30577,14.65,21.98,31596,15.14,22.71,32615,15.63,23.45,33634,16.12,24.18,34653,16.60,24.90,35672,17.09,25.64,36691,17.58,26.37,37710,18.07,27.11,38729,18.56,27.84,39748,19.05,28.58
GS,7,33979,16.28,24.42,35112,16.82,25.23,36245,17.37,26.06,37378,17.91,26.87,38511,18.45,27.68,39644,19.00,28.50,40777,19.54,29.31,41910,20.08,30.12,43043,20.62,30.93,44176,21.17,31.76
GS,8,37631,18.03,27.05,38885,18.63,27.95,40139,19.23,28.85,41393,19.83,29.75,42647,20.43,30.65,43901,21.04,31.56,45155,21.64,32.46,46409,22.24,32.90,47663,22.84,32.90,48917,23.44,32.90
GS,9,41563,19.92,29.88,42948,20.58,30.87,44333,21.24,31.86,45718,21.91,32.87,47103,22.57,32.90,48488,23.23,32.90,49873,23.90,32.90,51258,24.56,32.90,52643,25.22,32.90,54028,25.89,32.90
GS,10,45771,21.93,32.90,47297,22.66,32.90,48823,23.39,32.90,50349,24.13,32.90,51875,24.86,32.90,53401,25.59,32.90,54927,26.32,32.90,56453,27.05,32.90,57979,27.78,32.90,59505,28.51,32.90
GS,11,50287,24.10,32.90,51963,24.90,32.90,53639,25.70,32.90,55315,26.50,32.90,56991,27.31,32.90,58667,28.11,32.90,60343,28.91,32.90,62019,29.72,32.90,63695,30.52,32.90,65371,31.32,32.90
GS,12,60274,28.88,32.90,62283,29.84,32.90,64292,30.81,32.90,66301,31.77,32.90,68310,32.73,32.90,70319,33.69,33.69,72328,34.66,34.66,74337,35.62,35.62,76346,36.58,36.58,78355,37.54,37.54
GS,13,71674,34.34,34.34,74063,35.49,35.49,76452,36.63,36.63,78841,37.78,37.78,81230,38.92,38.92,83619,40.07,40.07,86008,41.21,41.21,88397,42.36,42.36,90786,43.50,43.50,93175,44.65,44.65
